Protein,Drug,CN,CQ,WG,TH,GL,FL,GM,HM,PM,GF,VF,WS,DT,GT,RW,CW,GW,HW,WW,nAcid,nH1,nS1,MATS1c,MATS2m,GATS2i,nBondsD,Kier2,khs.dNH,khs.aaN,TpiPC,MWC8,SRW3,ClassLabel
hsa:284541,D00528,0,0.001931,0.001931,0.003861,0.007722,0.005792,0,0,0.001931,0,0.005792,0,0.007722,0,0.001931,0,0,0.001931,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:1559,D02451,0.00409,0,0,0.002045,0.002045,0.010225,0.00409,0.002045,0,0.00409,0.00409,0,0.002045,0.006135,0,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,Interactive
hsa:23239,D00107,0.001748,0.000583,0,0.000583,0.004662,0.004079,0.001748,0.001166,0,0.000583,0.002331,0.001166,0.002331,0.001748,0.001166,0,0.000583,0,0,0.090909,0.618182,0,0.618324,0.516789,0.642413,0.35,0.558827,0,0,0.563976,0.690316,0,Interactive
hsa:5740,D00139,0,0,0.002004,0.002004,0.006012,0.014028,0,0.002004,0.002004,0.002004,0.006012,0,0,0,0,0,0.002004,0,0,0.090909,0.063636,0,0.567225,0.577553,0.441599,0.3,0.066289,0,0,0.664624,0.478889,0,Interactive
hsa:763,D00655,0,0,0.003289,0,0.003289,0.006579,0,0,0,0,0.003289,0.003289,0,0.006579,0.003289,0.003289,0,0.006579,0,0.090909,0.063636,0.25,0.383299,0.96373,0.672446,0.25,0.063522,0,0,0.362179,0.382515,0,Interactive
hsa:9563,D01223,0,0,0,0.001266,0.008861,0.002532,0.001266,0,0.002532,0.001266,0.002532,0.001266,0,0.001266,0.001266,0,0,0.001266,0,0.090909,0.2,0,0.333744,0.539903,0.615905,0.25,0.210882,0,0,0.528922,0.508263,0,Interactive
hsa:231,D01842,0,0.006349,0,0,0.012698,0,0,0,0.003175,0.003175,0.003175,0,0.006349,0.003175,0,0,0,0.003175,0,0.090909,0.081818,0,0.378137,0.558159,0.552802,0.3,0.0922,0,0,0.570103,0.556543,0,Interactive
hsa:5150,D01133,0.002079,0,0,0.002079,0.010395,0.006237,0,0,0,0.004158,0,0.002079,0.004158,0.002079,0,0,0,0.002079,0,0.090909,0.154545,0,0.575005,0.580351,0.594208,0.45,0.161475,0,0.25,0.787425,0.538889,0,Interactive
hsa:23632,D00653,0,0,0.002976,0,0.005952,0,0,0,0,0,0.008929,0,0,0.005952,0,0,0,0.008929,0,0.090909,0.145455,0.375,0.447699,0.797341,0.521551,0.3,0.085692,0,0,0.537188,0.531535,0,Interactive
hsa:1559,D00574,0.00409,0,0,0.002045,0.002045,0.010225,0.00409,0.002045,0,0.00409,0.00409,0,0.002045,0.006135,0,0,0,0,0,0.090909,0.136364,0,0.403662,0.611163,0.602492,0.25,0.092205,0,0,0.468076,0.464114,0,Interactive
hsa:377677,D00519,0,0,0.007663,0,0.003831,0.007663,0,0,0,0,0.003831,0,0.007663,0,0,0,0,0.011494,0,0.090909,0.045455,0.25,0.590575,0.426349,0,0.4,0.064471,0,0,0.566836,0.49318,0,Interactive
hsa:5168,D00417,0.00116,0.00116,0.00116,0.00348,0.00464,0.00464,0.00116,0,0.00116,0.0058,0.00232,0.00116,0.00116,0.00464,0.00232,0,0.00232,0.00116,0.00116,0.090909,0.072727,0,0.624491,0.569499,0.526602,0.3,0.098369,0,0.25,0.541595,0.408888,0,Interactive
hsa:285220,D04025,0.001771,0.001771,0,0,0.004429,0.007086,0.001771,0.001771,0.000886,0.0062,0.002657,0.001771,0.0062,0.002657,0.000886,0.000886,0.001771,0,0,0.090909,0.2,0,0.578911,0.491831,0.44763,0.55,0.309641,0,0.75,0.652575,0.525068,0,Interactive
hsa:2048,D03350,0.003043,0,0,0.001014,0.004057,0.004057,0.003043,0.001014,0.001014,0.004057,0.004057,0.002028,0.002028,0.002028,0.001014,0.001014,0.002028,0,0,0.090909,0.227273,0,0.597117,0.426349,0,0.5,0.309641,0,0.5,0.674883,0.558695,0,Interactive
hsa:5594,D03736,0,0.002786,0,0,0.005571,0.005571,0.002786,0,0,0.002786,0.002786,0.002786,0,0,0.002786,0,0,0,0,0.090909,0.336364,0,0.55691,0.568946,0.587585,0.55,0.321954,0,0.25,0.677257,0.613187,0,Interactive
hsa:1636,D00383,0,0.000766,0.001533,0.001533,0.00613,0.003065,0,0.000766,0.000766,0.003065,0.001533,0.002299,0.003065,0.000766,0.001533,0.000766,0.004598,0,0.001533,0.181818,0.309091,0,0.469839,0.442717,0.719019,0.3,0.281569,0,0,0.481771,0.555126,0,Interactive
hsa:760,D01256,0,0,0.007722,0.003861,0.011583,0.003861,0,0,0,0,0,0,0.003861,0.003861,0,0,0,0.015444,0,0.090909,0.136364,0.25,0.393737,0.372262,0.566714,0.4,0.103475,0,0,0.630062,0.596787,0,Interactive
hsa:10858,D00394,0.002004,0,0.002004,0,0.01002,0.01002,0.002004,0,0,0,0.006012,0,0.002004,0.002004,0.002004,0,0.002004,0,0,0.090909,0.236364,0,0.844228,0.464265,0.544478,0.3,0.155595,0,0,0.623751,0.49652,0,Interactive
hsa:7150,D01911,0.001309,0,0.001309,0,0.002618,0.002618,0.001309,0,0,0.002618,0.003927,0,0.002618,0.001309,0,0,0,0,0.001309,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,Interactive
hsa:2147,D02335,0,0.00161,0.003221,0.004831,0.008052,0.003221,0.00161,0,0,0.00161,0.004831,0,0,0.00161,0.003221,0,0.00161,0,0,0.090909,0.063636,0,0.646877,0.629073,0.483585,0.3,0.0472,0,0,0.511896,0.400832,0,Interactive
hsa:1576,D00293,0,0,0.001996,0.003992,0.003992,0.013972,0.003992,0,0,0.005988,0.005988,0,0.003992,0.003992,0,0,0,0,0,0.090909,0.109091,0,0.619951,0.426349,0,0.4,0.120883,0,0,0.607894,0.492138,0,Interactive
hsa:10924,D00417,0,0,0,0.002212,0.006637,0,0,0,0,0.002212,0.002212,0,0.002212,0,0,0,0,0,0,0.090909,0.072727,0,0.624491,0.569499,0.526602,0.3,0.098369,0,0.25,0.541595,0.408888,0,Interactive
hsa:5147,D02042,0,0,0,0,0,0,0,0,0,0.013423,0,0,0,0.006711,0,0,0,0,0,0.090909,0.081818,0,0.579592,0.583484,0.534743,0.35,0.104271,0,0.25,0.678028,0.483199,0,Interactive
hsa:1553,D00964,0,0,0,0.002028,0.008114,0.018256,0,0,0.004057,0.008114,0.006085,0,0.002028,0.006085,0,0,0,0,0,0.090909,0.090909,0,0.706779,0.206119,0.461825,0.4,0.168592,0,0.5,0.662974,0.480272,0,Interactive
hsa:9641,D00448,0.001587,0.001587,0.001587,0.001587,0.007937,0.001587,0.003175,0.001587,0,0.001587,0.003175,0.003175,0,0.004762,0,0.001587,0,0.001587,0,0.181818,0.118182,0.125,0.42549,0.384724,0.649933,0.65,0.225498,0,0.25,0.667831,0.514868,0,Interactive
hsa:1555,D01071,0,0,0,0.002041,0.004082,0.020408,0.002041,0.002041,0.002041,0.004082,0.008163,0,0.004082,0.002041,0.002041,0,0,0,0,0.090909,0.127273,0,0.377247,0.758204,0.453881,0.2,0.081928,0,0,0.384056,0.490437,0,Interactive
hsa:81579,D01223,0.005319,0.010638,0,0,0.010638,0,0,0,0,0,0,0,0.005319,0,0,0,0,0,0,0.090909,0.2,0,0.333744,0.539903,0.615905,0.25,0.210882,0,0,0.528922,0.508263,0,Interactive
hsa:10846,D02229,0.001269,0,0.001269,0,0.006345,0.003807,0,0,0.001269,0.003807,0.002538,0,0.002538,0.005076,0,0,0,0.001269,0,0.090909,0.272727,0.125,0.592014,0.708517,0.592143,0.45,0.241444,0,0.25,0.683571,0.619997,0,Interactive
hsa:1565,D00380,0,0,0.002016,0.004032,0.014113,0.020161,0.002016,0.004032,0,0.006048,0.006048,0,0.002016,0.002016,0.002016,0,0,0,0,0.090909,0.154545,0.125,0.259416,0.604853,0.547681,0.3,0.151402,0,0,0.423869,0.383899,0,Interactive
hsa:50,D00037,0.001284,0.001284,0,0.001284,0.007702,0.001284,0.001284,0,0,0.001284,0.001284,0.001284,0.002567,0.006418,0.001284,0,0.002567,0,0,0.363636,0.063636,0,0.363121,0.679793,0.846811,0.15,0.084209,0,0,0.189707,0.311536,0,Interactive
hsa:4129,D02561,0,0,0,0.003854,0.009634,0.00578,0.003854,0,0.001927,0.003854,0,0.001927,0.001927,0.00578,0,0.001927,0,0.001927,0,0.090909,0.154545,0,0.609645,0.426349,0,0.2,0.151402,0,0,0.391611,0.356864,0,Interactive
hsa:1572,D00528,0,0,0.002041,0.002041,0.002041,0.014286,0.002041,0.002041,0.002041,0.002041,0,0,0.004082,0.004082,0.002041,0,0,0,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:4129,D02580,0,0,0,0.003854,0.009634,0.00578,0.003854,0,0.001927,0.003854,0,0.001927,0.001927,0.00578,0,0.001927,0,0.001927,0,0.090909,0.118182,0,0.717786,0.471312,0.673384,0.3,0.131487,0,0.25,0.443159,0.356142,0,Interactive
hsa:2065,D03218,0,0,0,0,0.016484,0.005495,0,0,0.005495,0,0,0,0,0.010989,0,0,0,0,0,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,Interactive
hsa:1543,D00437,0,0.001957,0.001957,0,0.007828,0.009785,0.001957,0.001957,0,0.003914,0.005871,0.001957,0.007828,0,0.001957,0,0.001957,0,0,0.090909,0.154545,0,0.513685,0.77127,0.498282,0.4,0.197016,0,0,0.600503,0.551398,0,Interactive
hsa:1585,D00139,0,0,0,0,0.003984,0.011952,0.001992,0,0.001992,0.001992,0.003984,0,0.001992,0.005976,0.005976,0,0,0,0,0.090909,0.063636,0,0.567225,0.577553,0.441599,0.3,0.066289,0,0,0.664624,0.478889,0,Interactive
hsa:64816,D00960,0.001988,0,0.001988,0.005964,0.007952,0.013917,0.001988,0,0.003976,0.001988,0.005964,0,0.001988,0.005964,0,0,0,0,0,0.090909,0.163636,0,0.70987,0.792168,0.390333,0.25,0.143728,0,0.5,0.59958,0.494537,0,Interactive
hsa:63904,D00107,0,0,0,0,0,0.005291,0,0,0,0.005291,0.005291,0,0,0,0,0,0,0,0,0.090909,0.618182,0,0.618324,0.516789,0.642413,0.35,0.558827,0,0,0.563976,0.690316,0,Interactive
hsa:246,D00448,0.001513,0,0.001513,0,0.01059,0.006051,0.001513,0,0.003026,0.001513,0.001513,0,0,0.003026,0.003026,0.003026,0,0,0,0.181818,0.118182,0.125,0.42549,0.384724,0.649933,0.65,0.225498,0,0.25,0.667831,0.514868,0,Interactive
hsa:1588,D03781,0.001992,0,0,0.001992,0.005976,0.007968,0.001992,0,0,0.001992,0,0,0.003984,0.003984,0,0,0,0,0,0.090909,0.109091,0,0.630041,0.426349,0,0.45,0.132863,0,0.5,0.637275,0.516051,0,Interactive
hsa:683,D00036,0,0,0,0.003155,0.006309,0.009464,0,0,0,0.006309,0,0,0,0.003155,0.003155,0,0,0,0,0.090909,0.045455,0,0.432537,0.386255,0.57964,0.2,0.036839,0,0.25,0.292235,0.180223,0,Interactive
hsa:43,D02173,0,0,0,0,0.006525,0.013051,0.003263,0,0.001631,0.006525,0.003263,0.003263,0.006525,0.003263,0.001631,0,0,0.001631,0,0.090909,0.190909,0,0.676179,0.507686,0.494681,0.2,0.090837,0,0,0.631973,0.594678,0,Interactive
hsa:1956,D03218,0.002481,0.002481,0.001654,0.001654,0.00579,0.004963,0.001654,0,0.000827,0.001654,0,0.000827,0.001654,0.004136,0,0.002481,0,0.000827,0,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,Interactive
hsa:2260,D04024,0,0,0.001221,0.001221,0.008547,0.002442,0.001221,0,0.001221,0,0.001221,0.003663,0.002442,0.003663,0.002442,0.001221,0,0,0,0.090909,0.236364,0.125,0.606884,0.426349,0,0.75,0.339731,0,0.5,0.717383,0.599009,0,Interactive
hsa:5140,D02229,0.0027,0.0018,0.0009,0.0018,0.009001,0.007201,0,0,0,0.0018,0,0.0018,0.0036,0.0027,0.0009,0,0,0,0.0027,0.090909,0.272727,0.125,0.592014,0.708517,0.592143,0.45,0.241444,0,0.25,0.683571,0.619997,0,Interactive
hsa:2147,D00494,0,0.00161,0.003221,0.004831,0.008052,0.003221,0.00161,0,0,0.00161,0.004831,0,0,0.00161,0.003221,0,0.00161,0,0,0.090909,0.181818,0.125,0.778659,0.636218,0.503662,0.3,0.120883,0,0,0.630866,0.498047,0,Interactive
hsa:28,D00317,0,0,0,0,0.002833,0.011331,0,0,0.002833,0.008499,0.005666,0,0,0.008499,0.002833,0,0.002833,0,0,0.090909,0.163636,0,0.366676,0.650063,0.530137,0.3,0.202343,0,0.75,0.578304,0.450485,0,Interactive
hsa:760,D00294,0,0,0.007722,0.003861,0.011583,0.003861,0,0,0,0,0,0,0.003861,0.003861,0,0,0,0.015444,0,0.090909,0.054545,0.125,0.610881,0.426349,0,0.3,0.044778,0,0,0.505335,0.436864,0,Interactive
hsa:759,D00654,0,0,0.007692,0.003846,0.003846,0,0,0,0.003846,0,0,0.003846,0.003846,0,0,0,0,0.007692,0,0.090909,0.063636,0.25,0.349692,0.305126,0.344299,0.35,0.084238,0,0,0.576975,0.539527,0,Interactive
hsa:1845,D00184,0.005435,0.005435,0,0.005435,0,0.005435,0,0,0,0.005435,0,0,0.005435,0,0,0,0,0,0,0.090909,1,0,0.447,0.677396,0.65579,0.6,1,0,0,0.555928,0.739405,0,Interactive
hsa:4233,D03218,0,0.00216,0,0.00072,0.0036,0.00432,0.00072,0,0.00144,0.00288,0.0036,0.00072,0.00144,0.00504,0,0.00072,0.00144,0,0,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,Interactive
hsa:1621,D00131,0.001623,0,0,0.001623,0.008117,0.003247,0.001623,0.001623,0,0.00487,0.001623,0.001623,0.001623,0.003247,0.001623,0,0,0,0,0.090909,0.172727,0.5,0.574559,0.954831,0.53357,0.1,0.191711,0,0,0.221004,0.285525,0,Interactive
hsa:1582,D00394,0,0,0.006,0.002,0.002,0.006,0.002,0.002,0,0.002,0.006,0.002,0.004,0.004,0.002,0.002,0.002,0,0,0.090909,0.236364,0,0.844228,0.464265,0.544478,0.3,0.155595,0,0,0.623751,0.49652,0,Interactive
hsa:1576,D00503,0,0,0.001996,0.003992,0.003992,0.013972,0.003992,0,0,0.005988,0.005988,0,0.003992,0.003992,0,0,0,0,0,0.090909,0.245455,0.125,0.618501,0.426349,0,0.3,0.207446,0,0,0.617863,0.539498,0,Interactive
hsa:8288,D03670,0.001401,0,0.001401,0,0.009804,0.005602,0,0,0.001401,0.002801,0.002801,0,0.001401,0.004202,0.002801,0,0.001401,0,0.001401,0.090909,0.436364,0,0.534911,0.392058,0.798422,0.25,0.63277,0,0,0.368364,0.431334,0,Interactive
hsa:3791,D01441,0,0.000738,0,0.000738,0.005166,0.002214,0.00369,0,0,0.001476,0.000738,0.000738,0.00369,0.002952,0,0.000738,0,0.000738,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:1595,D00528,0,0,0.001969,0,0.005906,0.007874,0.003937,0,0,0.003937,0.007874,0.001969,0,0,0,0,0.001969,0,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:23236,D01974,0,0.001646,0,0.000823,0.001646,0.002469,0.000823,0,0.000823,0.002469,0.003292,0,0.003292,0.003292,0,0.000823,0,0,0,0.090909,0.163636,0.125,0.427449,0.529206,0.558024,0.35,0.138963,0,0.25,0.691283,0.527939,0,NonInteractive
hsa:5742,D01276,0,0.001672,0.001672,0.005017,0.010033,0.010033,0.001672,0,0.001672,0.003344,0.001672,0,0,0.003344,0.001672,0,0,0.001672,0,0.090909,0.463636,0,0.407761,0.602502,0.583272,0.65,0.532778,0,0.25,0.668104,0.62284,0,NonInteractive
hsa:1588,D03751,0.001992,0,0,0.001992,0.005976,0.007968,0.001992,0,0,0.001992,0,0,0.003984,0.003984,0,0,0,0,0,0.090909,0.227273,0,0.688933,0.400471,0.639984,0.4,0.190098,0,0.25,0.678475,0.555582,0,NonInteractive
hsa:6098,D04029,0.001279,0.000853,0.001279,0.001705,0.004689,0.005541,0.000853,0,0,0.001279,0.00341,0.001705,0.002984,0.002984,0.001705,0.000853,0,0,0,0.090909,0.181818,0,0.566751,0.70519,0.489796,0.6,0.271545,0,0.75,0.823035,0.640359,0,NonInteractive
hsa:4919,D03717,0,0.007653,0,0.002551,0,0,0,0.002551,0.007653,0.002551,0,0,0.005102,0.007653,0.002551,0,0,0,0,0.090909,0.154545,0.125,0.52268,0.613366,0.569201,0.55,0.189744,0,0.25,0.764977,0.538904,0,NonInteractive
hsa:94,D02556,0.001992,0,0,0.001992,0.017928,0.003984,0,0,0,0.001992,0,0,0,0.005976,0,0.001992,0,0,0,0.090909,0.145455,0.125,0.625274,0.468117,0.496149,0.5,0.229777,0,0.75,0.719962,0.58799,0,NonInteractive
hsa:2049,D02368,0.003009,0,0,0,0.005015,0.003009,0.004012,0,0.001003,0.004012,0.002006,0.002006,0.002006,0.001003,0.001003,0.001003,0.001003,0,0,0.090909,0.090909,0,0.473811,0.471496,0.577051,0.15,0.088206,0,0,0.429481,0.502625,0,NonInteractive
hsa:9641,D00142,0.001587,0.001587,0.001587,0.001587,0.007937,0.001587,0.003175,0.001587,0,0.001587,0.003175,0.003175,0,0.004762,0,0.001587,0,0.001587,0,0.272727,0.190909,0,0.350484,0.632038,0.623156,0.55,0.290826,0,1,0.686317,0.549083,0,NonInteractive
hsa:8556,D00650,0,0,0,0.003373,0.006745,0.008432,0,0,0,0.005059,0,0,0.001686,0.001686,0,0,0,0,0,0.090909,0.118182,0.25,0.379557,0.393476,0.393006,0.5,0.154695,0,0,0.649722,0.586773,0,NonInteractive
hsa:2042,D03720,0.003055,0.002037,0,0,0.003055,0.003055,0.002037,0,0.002037,0.003055,0.001018,0.002037,0.005092,0.003055,0.001018,0.001018,0.003055,0,0,0.090909,0.2,0,0.623801,0.426349,0,0.65,0.226926,0,0.25,0.733485,0.645888,0,NonInteractive
hsa:349565,D00188,0,0,0,0,0.012346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909,0.390909,0,0.666106,0.480264,0.614487,0.15,0.212872,0,0,0.528273,0.560023,0,NonInteractive
hsa:3141,D00018,0,0.001379,0,0,0.008276,0.001379,0.001379,0.001379,0,0.004138,0.001379,0,0,0.001379,0,0,0,0,0,0.090909,0.063636,0,0.503479,0.35982,0.797022,0.1,0.051878,0,0,0.252622,0.355236,0,NonInteractive
hsa:238,D02333,0.001235,0.000618,0.001235,0,0.004941,0.002471,0.001853,0.000618,0,0.001853,0.000618,0.001235,0.002471,0.003706,0,0.001235,0.002471,0.000618,0.001235,0.090909,0.527273,0,0.508489,0.764066,0.606561,1,0.650886,0,0,0.762473,0.804411,0,NonInteractive
hsa:91,D01397,0.003968,0,0.001984,0.001984,0.007937,0.005952,0.005952,0.001984,0,0.001984,0.003968,0,0.001984,0.005952,0.001984,0.001984,0,0,0.001984,0.090909,0.181818,0.125,0.337386,0.727775,0.509525,0.55,0.254021,0,0.25,0.656713,0.587769,0,NonInteractive
hsa:2882,D01565,0.005376,0,0,0,0,0,0,0,0.005376,0.005376,0,0,0,0.005376,0,0,0,0,0,0.090909,0.354545,0,0.607905,0.426349,0,0.6,0.410949,0,0,0.659388,0.595719,0,NonInteractive
hsa:55,D00550,0,0,0,0,0.007792,0.007792,0.002597,0.002597,0,0.005195,0.002597,0.005195,0.007792,0.002597,0,0,0,0,0,0.090909,0.109091,0,0.628104,0.426349,0,0.45,0.129192,0,0.25,0.683249,0.557461,0,NonInteractive
hsa:113,D00889,0,0.000927,0.001854,0.001854,0.014829,0.005561,0.001854,0,0,0.003707,0.004634,0.000927,0.000927,0.00278,0.000927,0.000927,0,0,0,0.181818,0.3,0,0.588644,0.570066,0.548104,0.4,0.320376,0,0.25,0.652642,0.566148,0,NonInteractive
hsa:238,D03788,0.001235,0.000618,0.001235,0,0.004941,0.002471,0.001853,0.000618,0,0.001853,0.000618,0.001235,0.002471,0.003706,0,0.001235,0.002471,0.000618,0.001235,0.181818,0.190909,0.125,0.339928,0.676888,0.576928,0.55,0.248877,0,0,0.603827,0.530442,0,NonInteractive
hsa:1555,D00651,0,0,0,0.002041,0.004082,0.020408,0.002041,0.002041,0.002041,0.004082,0.008163,0,0.004082,0.002041,0.002041,0,0,0,0,0.090909,0.118182,0.375,0.593499,0.426349,0,0.55,0.167534,0,0,0.629248,0.551571,0,NonInteractive
hsa:476,D00155,0.000978,0.000978,0,0,0.007828,0.006849,0.002935,0.000978,0,0.004892,0.003914,0,0.001957,0.004892,0.000978,0,0.000978,0,0.000978,0.090909,0.136364,0,0.550784,0.288671,0.6224,0.15,0.104271,0,0.25,0.536922,0.497013,0,NonInteractive
hsa:5327,D03734,0.001783,0.005348,0.001783,0.001783,0.010695,0.001783,0,0,0,0.001783,0.003565,0.001783,0.005348,0.005348,0,0.003565,0,0,0,0.090909,0.518182,0,0.473228,0.861915,0.545597,0.45,0.384801,0,0,0.677041,0.654311,0,NonInteractive
hsa:4311,D02173,0,0,0,0.001335,0.004005,0.001335,0.001335,0,0.001335,0.001335,0.00267,0,0,0.00534,0.001335,0,0.00267,0,0.001335,0.090909,0.190909,0,0.676179,0.507686,0.494681,0.2,0.090837,0,0,0.631973,0.594678,0,NonInteractive
hsa:313,D01370,0.004367,0.001456,0.004367,0,0.005822,0.008734,0,0,0,0.002911,0.001456,0,0,0.002911,0,0.001456,0.001456,0.001456,0,0.090909,0.1,0,0.454515,0.488955,0.590817,0.2,0.094532,0,0.75,0.623776,0.511013,0,NonInteractive
hsa:2147,D02769,0,0.00161,0.003221,0.004831,0.008052,0.003221,0.00161,0,0,0.00161,0.004831,0,0,0.00161,0.003221,0,0.00161,0,0,0.272727,0.118182,0,0.33794,0.287015,0.56298,0.25,0.129192,0,0.75,0.625924,0.544232,0,NonInteractive
hsa:326625,D00414,0,0,0,0,0.016064,0.004016,0,0,0,0.008032,0.004016,0,0,0.004016,0,0,0,0,0,0.090909,0.1,0.125,0.393521,0.675239,0.440048,0.25,0.086331,0,0,0.565666,0.423454,0,NonInteractive
hsa:128853,D00651,0,0,0,0,0.007634,0,0,0,0,0.007634,0,0,0,0.007634,0,0,0.015267,0,0,0.090909,0.118182,0.375,0.593499,0.426349,0,0.55,0.167534,0,0,0.629248,0.551571,0,NonInteractive
hsa:4058,D02581,0,0.001364,0.002729,0,0.006821,0.006821,0.002729,0,0.001364,0.001364,0.002729,0.001364,0,0.004093,0.001364,0.002729,0,0,0,0.090909,0.154545,0,0.529034,0.386762,0.49061,0.35,0.210882,0,0,0.585942,0.486564,0,NonInteractive
hsa:189,D00889,0.002558,0,0.005115,0.002558,0.015345,0.005115,0,0,0.002558,0.002558,0.002558,0,0,0.005115,0,0,0,0,0,0.181818,0.3,0,0.588644,0.570066,0.548104,0.4,0.320376,0,0.25,0.652642,0.566148,0,NonInteractive
hsa:5657,D00593,0,0,0.007843,0,0,0.003922,0,0,0,0,0.003922,0,0,0.007843,0,0,0.003922,0,0,0.090909,0.3,0.125,0.263578,0.58931,0.564301,0.45,0.295708,0,0,0.527685,0.561025,0,NonInteractive
hsa:5142,D00622,0,0.001776,0.001776,0.003552,0.003552,0.003552,0.001776,0.001776,0.001776,0.003552,0.001776,0,0.005329,0.001776,0,0,0,0,0,0.181818,0.409091,0,0.452364,0.435538,0.692052,0.35,0.391182,0,0,0.498511,0.57894,0,NonInteractive
hsa:7174,D00394,0,0,0,0.002404,0.005609,0.000801,0.000801,0,0,0.000801,0.002404,0.000801,0.002404,0.005609,0.000801,0,0.000801,0.000801,0.000801,0.090909,0.236364,0,0.844228,0.464265,0.544478,0.3,0.155595,0,0,0.623751,0.49652,0,NonInteractive
hsa:326625,D00771,0,0,0,0,0.016064,0.004016,0,0,0,0.008032,0.004016,0,0,0.004016,0,0,0,0,0,0.090909,0.027273,0,0.614345,0.426349,0,0.2,0.025242,0,0.25,0.411554,0.348737,0,NonInteractive
hsa:5136,D01027,0,0,0,0,0.005618,0.001873,0.001873,0.001873,0,0.001873,0.003745,0.001873,0.001873,0.001873,0.003745,0,0,0.001873,0,0,0.8,0,0.335444,0.38923,0.445006,0.7,0.575377,0,0,1,1,0,NonInteractive
hsa:2261,D00203,0,0,0,0.002484,0.006211,0.002484,0.001242,0,0.001242,0.002484,0.002484,0.002484,0.004969,0.003727,0,0.001242,0,0,0,0.181818,0.663636,0,0.522765,0.393903,0.750781,0.45,0.747481,0,0,0.589454,0.665694,0,NonInteractive
hsa:5168,D01715,0.00116,0.00116,0.00116,0.00348,0.00464,0.00464,0.00116,0,0.00116,0.0058,0.00232,0.00116,0.00116,0.00464,0.00232,0,0.00232,0.00116,0.00116,0.090909,0.181818,0.125,0.506936,0.618912,0.617161,0.25,0.198593,0,0,0.530717,0.458652,0,NonInteractive
hsa:54490,D00141,0,0,0,0,0.005988,0.002994,0,0,0,0,0.002994,0.005988,0,0,0.002994,0,0,0.002994,0,0.181818,0.136364,0,0.616773,0.426349,0,0.45,0.172415,0,0,0.639339,0.558169,0,NonInteractive
hsa:23436,D01718,0.007435,0,0.007435,0,0,0,0,0,0,0,0.003717,0,0,0,0.003717,0,0.007435,0,0.003717,0.181818,0.145455,0,0.63911,0.562768,0.508879,0.45,0.197016,0,0.25,0.766779,0.521474,0,NonInteractive
hsa:5447,D00652,0,0,0,0,0.004418,0.002946,0.002946,0,0.001473,0.001473,0.004418,0.001473,0.001473,0.004418,0,0,0,0,0,0.090909,0.190909,0.375,0.486564,0.786891,0.497955,0.3,0.149559,0,0,0.561303,0.549702,0,NonInteractive
hsa:5330,D00315,0,0.000845,0,0.000845,0.005068,0.006757,0.001689,0,0.000845,0.000845,0.002534,0,0.003378,0.003378,0.000845,0.000845,0,0,0,0.181818,0.181818,0,0.514811,0.657552,0.607272,0.25,0.116632,0,0,0.665934,0.556789,0,NonInteractive
hsa:1719,D00550,0,0,0,0,0,0.005376,0,0,0,0,0,0,0.005376,0,0,0,0,0,0,0.090909,0.109091,0,0.628104,0.426349,0,0.45,0.129192,0,0.25,0.683249,0.557461,0,NonInteractive
hsa:63904,D02441,0,0,0,0,0,0.005291,0,0,0,0.005291,0.005291,0,0,0,0,0,0,0,0,0.090909,0.081818,0.25,0.443979,0.742511,0.570929,0.3,0.075709,0,0.25,0.611011,0.439524,0,NonInteractive
hsa:4907,D00733,0.001912,0,0,0,0.003824,0.007648,0,0,0,0.003824,0.001912,0,0,0.003824,0,0,0,0,0,0.090909,0.263636,0,0.527576,0.464432,0.634979,0.3,0.260311,0,0.25,0.641883,0.470518,0,NonInteractive
hsa:767,D02756,0,0,0.010381,0.00346,0.00692,0,0,0,0.00346,0,0.00346,0,0.00346,0,0,0,0,0.00692,0,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,NonInteractive
hsa:4915,D00455,0,0,0.002101,0.002101,0.006303,0.006303,0.002101,0.004202,0,0.008403,0,0,0.004202,0.002101,0.002101,0.002101,0.002101,0.002101,0,0.090909,0.163636,0.125,0.656237,0.663566,0.558758,0.4,0.16669,0,0.5,0.66541,0.520464,0,NonInteractive
