Protein,Drug,CN,CQ,WG,TH,GL,FL,GM,HM,PM,GF,VF,WS,DT,GT,RW,CW,GW,HW,WW,nAcid,nH1,nS1,MATS1c,MATS2m,GATS2i,nBondsD,Kier2,khs.dNH,khs.aaN,TpiPC,MWC8,SRW3,ClassLabel
hsa:1565,D01071,0,0,0.002016,0.004032,0.014113,0.020161,0.002016,0.004032,0,0.006048,0.006048,0,0.002016,0.002016,0.002016,0,0,0,0,0.090909,0.127273,0,0.377247,0.758204,0.453881,0.2,0.081928,0,0,0.384056,0.490437,0,Interactive
hsa:5743,D00127,0.001658,0.001658,0.001658,0.003317,0.008292,0.004975,0,0,0,0.006633,0.001658,0,0.003317,0,0,0,0,0.001658,0,0.090909,0.109091,0.125,0.457443,0.621597,0.528554,0.5,0.138963,0,0.25,0.630261,0.550612,0,Interactive
hsa:768,D00218,0,0,0.004367,0,0.010917,0.004367,0,0,0,0.002183,0.004367,0,0.002183,0.002183,0,0,0,0.004367,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,Interactive
hsa:5149,D00501,0,0,0,0,0.012195,0,0.012195,0,0,0.012195,0,0,0,0.012195,0,0,0,0,0,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:23436,D00043,0.007435,0,0.007435,0,0,0,0,0,0,0,0.003717,0,0,0,0.003717,0,0.007435,0,0.003717,0.090909,0.118182,0,0,0.908694,0.450569,0.05,0.060543,0,0,0.122853,0.233625,0,Interactive
hsa:5605,D01441,0.002506,0,0,0.002506,0.007519,0.002506,0.002506,0.002506,0,0.002506,0.002506,0.002506,0,0.007519,0,0,0.002506,0,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:8622,D01704,0.006353,0,0,0.002541,0.006353,0.005083,0,0,0.002541,0.002541,0.005083,0,0.002541,0.001271,0,0,0,0.001271,0.001271,0.181818,0.218182,0,0.54067,0.460926,0.585824,0.2,0.18423,0,0,0.561466,0.528074,0,Interactive
hsa:8972,D03433,0,0,0.002694,0.001078,0.00431,0.00431,0.002694,0,0.000539,0.005388,0.003772,0.002155,0.002694,0.008082,0.003233,0.000539,0.001078,0.001616,0.001078,0.090909,0.190909,0,0.524823,0.377843,0.807267,0.05,0.10931,0,0,0.353865,0.468617,0,Interactive
hsa:1562,D01425,0.00409,0,0,0,0.00818,0.01227,0.002045,0.002045,0,0,0.002045,0,0,0.00409,0.002045,0,0,0,0,0.090909,0.427273,0,0.465083,0.456943,0.630209,0.6,0.481735,0,0,0.578448,0.599415,0,Interactive
hsa:5142,D00501,0,0.001776,0.001776,0.003552,0.003552,0.003552,0.001776,0.001776,0.001776,0.003552,0.001776,0,0.005329,0.001776,0,0,0,0,0,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:5141,D02017,0,0.00113,0.00113,0.00226,0.00791,0.00339,0.00113,0.00113,0.00226,0.00226,0.00113,0,0.00452,0.00339,0,0,0,0,0,0.090909,0.063636,0,0.343,0.897697,0.336963,0.2,0.038242,0,0.25,0.431112,0.432902,0,Interactive
hsa:10295,D00065,0.002747,0.002747,0,0.005495,0.005495,0.002747,0,0,0.005495,0.002747,0,0,0.005495,0,0,0,0,0,0,0.181818,0.118182,0,0.278215,0.59902,0.770571,0.05,0.054898,0,0,0.078214,0.143509,0,Interactive
hsa:1558,D00964,0.00409,0,0,0.002045,0.006135,0.010225,0.00409,0.002045,0,0,0.006135,0,0.002045,0.00818,0.002045,0,0,0,0,0.090909,0.090909,0,0.706779,0.206119,0.461825,0.4,0.168592,0,0.5,0.662974,0.480272,0,Interactive
hsa:5742,D02355,0,0.001672,0.001672,0.005017,0.010033,0.010033,0.001672,0,0.001672,0.003344,0.001672,0,0,0.003344,0.001672,0,0,0.001672,0,0.181818,0.127273,0,0.532723,0.664482,0.554246,0.35,0.126972,0,0,0.559736,0.447587,0,Interactive
hsa:10327,D00136,0,0.003086,0,0.003086,0.012346,0,0,0,0.003086,0,0.003086,0,0,0.006173,0.003086,0,0,0.003086,0,0.090909,0.209091,0,0.614637,0.426349,0,0.35,0.202153,0,0,0.49559,0.500531,0,Interactive
hsa:247,D00141,0,0,0.001548,0.001548,0.00774,0.006192,0.001548,0,0.001548,0.004644,0.001548,0,0,0.009288,0.001548,0,0.001548,0.001548,0,0.181818,0.136364,0,0.616773,0.426349,0,0.45,0.172415,0,0,0.639339,0.558169,0,Interactive
hsa:8654,D02017,0,0.001144,0,0.001144,0.003432,0.006865,0,0.001144,0,0.001144,0.001144,0,0.001144,0.003432,0.001144,0,0,0.001144,0,0.090909,0.063636,0,0.343,0.897697,0.336963,0.2,0.038242,0,0.25,0.431112,0.432902,0,Interactive
hsa:10846,D00501,0.001269,0,0.001269,0,0.006345,0.003807,0,0,0.001269,0.003807,0.002538,0,0.002538,0.005076,0,0,0,0.001269,0,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:1586,D00410,0,0.001972,0,0.001972,0,0.009862,0,0.001972,0.001972,0.001972,0.003945,0,0.001972,0.005917,0,0,0,0.001972,0,0.090909,0.118182,0,0.772193,0.57727,0.496911,0.35,0.10374,0,0.5,0.501018,0.428809,0,Interactive
hsa:247,D00448,0,0,0.001548,0.001548,0.00774,0.006192,0.001548,0,0.001548,0.004644,0.001548,0,0,0.009288,0.001548,0,0.001548,0.001548,0,0.181818,0.118182,0.125,0.42549,0.384724,0.649933,0.65,0.225498,0,0.25,0.667831,0.514868,0,Interactive
hsa:5754,D01441,0.000929,0.000929,0,0.001857,0.0065,0.002786,0.000929,0,0,0,0.0065,0,0.000929,0.005571,0.000929,0.000929,0,0,0.000929,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:8192,D00043,0,0,0,0,0.007246,0.003623,0.003623,0.003623,0.003623,0,0,0,0.003623,0.003623,0,0,0,0,0,0.090909,0.118182,0,0,0.908694,0.450569,0.05,0.060543,0,0,0.122853,0.233625,0,Interactive
hsa:125,D00002,0,0,0,0.002674,0.005348,0.002674,0,0,0.002674,0.008021,0.002674,0,0.002674,0.010695,0,0,0,0,0,0.090909,0.227273,0,0.401897,0.531784,0.534885,0.5,0.328674,0,0.75,0.621701,0.669261,0,Interactive
hsa:1594,D03670,0,0,0.001972,0.003945,0.005917,0.005917,0,0,0,0.001972,0.003945,0,0.003945,0.005917,0.003945,0,0,0.001972,0,0.090909,0.436364,0,0.534911,0.392058,0.798422,0.25,0.63277,0,0,0.368364,0.431334,0,Interactive
hsa:199974,D03781,0,0,0,0,0.003968,0.005952,0,0,0,0.001984,0.009921,0,0.003968,0,0.003968,0,0,0.001984,0,0.090909,0.109091,0,0.630041,0.426349,0,0.45,0.132863,0,0.5,0.637275,0.516051,0,Interactive
hsa:240,D00126,0.001486,0,0,0.002972,0.002972,0.005944,0.004458,0.001486,0,0.002972,0.001486,0,0.001486,0.001486,0.002972,0.001486,0,0.001486,0,0.181818,0.154545,0,0.56168,0.598105,0.547376,0.2,0.107854,0,0,0.385076,0.333838,0,Interactive
hsa:2064,D03218,0,0.003268,0.001634,0.004085,0.008987,0.002451,0.003268,0,0.000817,0.000817,0.004085,0.000817,0.002451,0.003268,0,0.002451,0,0,0,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,Interactive
hsa:1549,D00771,0,0,0,0.002028,0.006085,0.018256,0,0.002028,0.004057,0.004057,0.010142,0,0.002028,0.004057,0,0,0,0,0,0.090909,0.027273,0,0.614345,0.426349,0,0.2,0.025242,0,0.25,0.411554,0.348737,0,Interactive
hsa:1581,D00225,0.001988,0,0.001988,0.001988,0.007952,0.005964,0.001988,0.001988,0.001988,0,0.003976,0.001988,0.005964,0,0,0,0,0,0,0.090909,0.109091,0,0.628885,0.426349,0,0.45,0.122891,0,0.5,0.675874,0.543375,0,Interactive
hsa:10846,D02655,0.001269,0,0.001269,0,0.006345,0.003807,0,0,0.001269,0.003807,0.002538,0,0.002538,0.005076,0,0,0,0.001269,0,0.090909,0.163636,0,0.67359,0.815991,0.670001,0.3,0.16379,0,0.5,0.647224,0.488483,0,Interactive
hsa:7155,D02333,0.001235,0.000617,0,0,0.00679,0.001852,0.001852,0.000617,0.001852,0.002469,0.002469,0.001235,0.002469,0.004938,0.000617,0,0.000617,0,0,0.090909,0.527273,0,0.508489,0.764066,0.606561,1,0.650886,0,0,0.762473,0.804411,0,Interactive
hsa:6259,D01441,0,0,0.001642,0.001642,0.006568,0.004926,0.001642,0.001642,0.003284,0.001642,0.003284,0,0.003284,0.001642,0.001642,0.001642,0,0,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:1056,D04028,0,0,0,0.001325,0.007947,0.006623,0,0.001325,0.001325,0.003974,0.001325,0,0,0.002649,0,0.001325,0.001325,0.001325,0,0.090909,0.472727,0,0.48639,0.321432,0.736268,0.15,0.508008,0,0,0.4018,0.483801,0,Interactive
hsa:5646,D00043,0.003846,0.003846,0.007692,0,0,0.003846,0,0.003846,0,0.007692,0.003846,0,0.007692,0.003846,0,0,0.003846,0,0,0.090909,0.118182,0,0,0.908694,0.450569,0.05,0.060543,0,0,0.122853,0.233625,0,Interactive
hsa:3990,D01223,0.002008,0.002008,0,0.002008,0.01004,0.008032,0,0.002008,0,0.006024,0,0.004016,0.006024,0.006024,0.002008,0,0.002008,0,0,0.090909,0.2,0,0.333744,0.539903,0.615905,0.25,0.210882,0,0,0.528922,0.508263,0,Interactive
hsa:8622,D00417,0.006353,0,0,0.002541,0.006353,0.005083,0,0,0.002541,0.002541,0.005083,0,0.002541,0.001271,0,0,0,0.001271,0.001271,0.090909,0.072727,0,0.624491,0.569499,0.526602,0.3,0.098369,0,0.25,0.541595,0.408888,0,Interactive
hsa:5743,D03712,0.001658,0.001658,0.001658,0.003317,0.008292,0.004975,0,0,0,0.006633,0.001658,0,0.003317,0,0,0,0,0.001658,0,0.090909,0.172727,0.125,0.549147,0.538241,0.574051,0.35,0.120163,0,0,0.594039,0.550144,1,Interactive
hsa:5147,D01712,0,0,0,0,0,0,0,0,0,0.013423,0,0,0,0.006711,0,0,0,0,0,0.090909,0.063636,0,0.343,0.897697,0.336963,0.2,0.038242,0,0.25,0.431112,0.432902,0,Interactive
hsa:5126,D00160,0.001618,0,0.003236,0.001618,0.008091,0.001618,0,0.001618,0.001618,0.006472,0.004854,0,0,0.009709,0,0,0,0,0,0.181818,0.118182,0,0.329607,0.304101,0.807379,0.05,0.113429,0,0,0.078214,0,0,Interactive
hsa:7298,D03828,0,0.00641,0,0,0.00641,0.003205,0.003205,0,0,0.00641,0.00641,0,0.003205,0.00641,0,0,0,0,0,0.272727,0.181818,0,0.327646,0.523614,0.597482,0.5,0.267346,0,0,0.620951,0.542166,0,Interactive
hsa:4129,D00505,0,0,0,0.003854,0.009634,0.00578,0.003854,0,0.001927,0.003854,0,0.001927,0.001927,0.00578,0,0.001927,0,0.001927,0,0.090909,0.118182,0,0.774033,0.163606,0.549035,0.15,0.077204,0,0,0.293082,0.160574,0,Interactive
hsa:64816,D00528,0.001988,0,0.001988,0.005964,0.007952,0.013917,0.001988,0,0.003976,0.001988,0.005964,0,0.001988,0.005964,0,0,0,0,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:1559,D00528,0.00409,0,0,0.002045,0.002045,0.010225,0.00409,0.002045,0,0.00409,0.00409,0,0.002045,0.006135,0,0,0,0,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:1586,D03670,0,0.001972,0,0.001972,0,0.009862,0,0.001972,0.001972,0.001972,0.003945,0,0.001972,0.005917,0,0,0,0.001972,0,0.090909,0.436364,0,0.534911,0.392058,0.798422,0.25,0.63277,0,0,0.368364,0.431334,0,Interactive
hsa:23632,D00518,0,0,0.002976,0,0.005952,0,0,0,0,0,0.008929,0,0,0.005952,0,0,0,0.008929,0,0.090909,0.045455,0.25,0.766041,0.426349,0,0.35,0.066289,0,0,0.445672,0.447429,0,Interactive
hsa:7153,D00125,0.001307,0.000654,0,0.000654,0.00719,0.001961,0.000654,0.001307,0.001961,0.001307,0.001961,0.001307,0.002614,0.004575,0.000654,0,0.000654,0,0,0.090909,0.281818,0,0.593988,0.438374,0.506825,0.35,0.277607,0,0,0.717802,0.70809,0,Interactive
hsa:5156,D01441,0.000919,0.000919,0,0.000919,0.008272,0.005515,0.002757,0,0.002757,0.001838,0.000919,0.000919,0.000919,0.004596,0.001838,0.000919,0,0,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:1565,D00274,0,0,0.002016,0.004032,0.014113,0.020161,0.002016,0.004032,0,0.006048,0.006048,0,0.002016,0.002016,0.002016,0,0,0,0,0.090909,0.263636,0,0.603747,0.426349,0,0.35,0.30084,0,0,0.51768,0.531976,0,Interactive
hsa:3939,D00002,0.003663,0,0.003663,0,0.007326,0.007326,0.007326,0,0,0.003663,0.003663,0.003663,0.003663,0.003663,0,0,0.003663,0,0,0.090909,0.227273,0,0.401897,0.531784,0.534885,0.5,0.328674,0,0.75,0.621701,0.669261,0,Interactive
hsa:1573,D01425,0,0.001996,0,0,0.005988,0.011976,0,0.003992,0.001996,0,0.001996,0,0.003992,0.005988,0.001996,0,0,0,0,0.090909,0.427273,0,0.465083,0.456943,0.630209,0.6,0.481735,0,0,0.578448,0.599415,0,Interactive
hsa:1580,D01425,0,0.001961,0,0.001961,0.007843,0.013725,0,0.001961,0,0.007843,0.003922,0,0.005882,0,0,0,0,0.001961,0,0.090909,0.427273,0,0.465083,0.456943,0.630209,0.6,0.481735,0,0,0.578448,0.599415,0,Interactive
hsa:1636,D03775,0,0.000766,0.001533,0.001533,0.00613,0.003065,0,0.000766,0.000766,0.003065,0.001533,0.002299,0.003065,0.000766,0.001533,0.000766,0.004598,0,0.001533,0.272727,0.236364,0.25,0.409297,0.554903,0.654593,0.3,0.230713,0,0,0.476895,0.554381,0,Interactive
hsa:760,D00538,0,0,0.007722,0.003861,0.011583,0.003861,0,0,0,0,0,0,0.003861,0.003861,0,0,0,0.015444,0,0.090909,0.063636,0.125,0.565008,0.058971,0.665876,0.3,0.053512,0,0.25,0.558658,0.40292,0,Interactive
hsa:1572,D03784,0,0,0.002041,0.002041,0.002041,0.014286,0.002041,0.002041,0.002041,0.002041,0,0,0.004082,0.004082,0.002041,0,0,0,0,0.090909,0.109091,0,0.630041,0.426349,0,0.45,0.132863,0,0.5,0.637275,0.516051,0,Interactive
hsa:3480,D01441,0.000732,0.000732,0.000732,0,0.007321,0.004392,0.002196,0.000732,0.000732,0.002196,0.00366,0.001464,0.001464,0.002196,0.001464,0.001464,0.001464,0,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:2064,D01977,0,0.003268,0.001634,0.004085,0.008987,0.002451,0.003268,0,0.000817,0.000817,0.004085,0.000817,0.002451,0.003268,0,0.002451,0,0,0,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,Interactive
hsa:6646,D03735,0,0,0.002037,0,0,0.01833,0.002037,0.002037,0,0.004073,0.008147,0,0,0,0.002037,0.002037,0,0.002037,0.004073,0.090909,0.354545,0.125,0.401764,0.427716,0.599709,0.6,0.468478,0,0.25,0.644768,0.576195,0,Interactive
hsa:5333,D00417,0,0.001289,0,0,0.005155,0.006443,0,0,0.001289,0.005155,0.001289,0,0.001289,0.002577,0,0.001289,0.001289,0.002577,0.002577,0.090909,0.072727,0,0.624491,0.569499,0.526602,0.3,0.098369,0,0.25,0.541595,0.408888,0,Interactive
hsa:224,D00387,0,0,0.004132,0,0.002066,0.006198,0.002066,0,0,0,0.002066,0,0.002066,0,0,0,0,0,0,0.090909,0.1,0,0.626595,0.426349,0,0.45,0.129192,0,0.5,0.683249,0.557461,0,NonInteractive
hsa:35,D00434,0,0,0,0.002433,0.009732,0.002433,0.004866,0,0.002433,0.002433,0.002433,0,0,0.004866,0,0,0,0,0,0.090909,0.336364,0,0.481666,0.580086,0.622908,0.2,0.224052,0,0,0.515681,0.566567,0,NonInteractive
hsa:5407,D02556,0.002146,0,0.002146,0.004292,0.004292,0.01073,0,0,0,0.006438,0,0.002146,0.006438,0.01073,0.002146,0,0,0,0,0.090909,0.145455,0.125,0.625274,0.468117,0.496149,0.5,0.229777,0,0.75,0.719962,0.58799,0,NonInteractive
hsa:3718,D00391,0,0.001781,0.00089,0.00089,0.011576,0.004452,0.00089,0,0,0.00089,0.00089,0.001781,0,0.00089,0,0.002671,0,0,0,0.090909,0.090909,0,0.462467,0.515435,0.403246,0.15,0.110422,0,0,0.427175,0.50146,0,NonInteractive
hsa:2042,D03735,0.003055,0.002037,0,0,0.003055,0.003055,0.002037,0,0.002037,0.003055,0.001018,0.002037,0.005092,0.003055,0.001018,0.001018,0.003055,0,0,0.090909,0.354545,0.125,0.401764,0.427716,0.599709,0.6,0.468478,0,0.25,0.644768,0.576195,0,NonInteractive
hsa:2185,D01180,0,0.000992,0,0,0.00496,0,0.000992,0.000992,0.003968,0.001984,0.000992,0,0,0.001984,0,0.000992,0.000992,0.000992,0,0.090909,0.236364,0,0.60734,0.577965,0.564651,0.05,0.079096,0,0,0.567362,0.691397,1,NonInteractive
hsa:5624,D00196,0,0.002174,0.006522,0.002174,0.006522,0.006522,0,0,0.002174,0,0.004348,0.002174,0.004348,0.006522,0.002174,0,0.006522,0,0,0.090909,0.190909,0,0.380505,0.722257,0.430844,0.2,0.0922,0,0,0.575424,0.567977,0,NonInteractive
hsa:28227,D00328,0.001742,0.001742,0,0.001742,0.005226,0.008711,0,0,0,0.001742,0.001742,0.001742,0.003484,0.005226,0,0,0,0,0,0.090909,0.290909,0,0.590414,0.677836,0.564072,0.15,0.136877,0,0,0.596954,0.727794,0,NonInteractive
hsa:23236,D01276,0,0.001646,0,0.000823,0.001646,0.002469,0.000823,0,0.000823,0.002469,0.003292,0,0.003292,0.003292,0,0.000823,0,0,0,0.090909,0.463636,0,0.407761,0.602502,0.583272,0.65,0.532778,0,0.25,0.668104,0.62284,0,NonInteractive
hsa:27032,D02671,0.002255,0,0,0.001127,0.011274,0.001127,0,0,0,0.001127,0.006764,0,0.002255,0.005637,0,0,0.002255,0,0,0.090909,0.236364,0.25,0.800452,0.454263,0.575167,0.35,0.178233,0,0,0.673782,0.549675,0,NonInteractive
hsa:2232,D00781,0,0,0.005629,0,0.013133,0.003752,0,0,0,0.001876,0,0.001876,0.001876,0.001876,0.001876,0.001876,0.005629,0,0.001876,0.090909,0.127273,0,0.565625,0.722415,0.601,0.3,0.198593,0,0,0.565954,0.453824,0,NonInteractive
hsa:5602,D04029,0,0.004751,0,0.002375,0.004751,0.002375,0.002375,0,0,0.002375,0.002375,0.002375,0,0.004751,0,0,0,0,0,0.090909,0.181818,0,0.566751,0.70519,0.489796,0.6,0.271545,0,0.75,0.823035,0.640359,0,NonInteractive
hsa:2065,D04029,0,0,0,0,0.016484,0.005495,0,0,0.005495,0,0,0,0,0.010989,0,0,0,0,0,0.090909,0.181818,0,0.566751,0.70519,0.489796,0.6,0.271545,0,0.75,0.823035,0.640359,0,NonInteractive
hsa:1723,D01397,0,0,0.002538,0,0.027919,0,0,0,0,0.01269,0.002538,0,0,0,0,0,0,0,0,0.090909,0.181818,0.125,0.337386,0.727775,0.509525,0.55,0.254021,0,0.25,0.656713,0.587769,0,NonInteractive
hsa:2534,D01915,0,0,0,0,0.007463,0.007463,0.005597,0,0,0,0.001866,0.001866,0,0.011194,0,0.001866,0,0,0.001866,0.181818,0.245455,0.125,0.403114,0.53826,0.556,0.5,0.290826,0,0.5,0.725432,0.56067,0,NonInteractive
hsa:613,D02375,0,0.000787,0.000787,0,0.003937,0.006299,0.001575,0,0.000787,0.00315,0.002362,0.001575,0.000787,0.002362,0.000787,0,0,0,0,0.090909,0.227273,0,0.799503,0.528058,0.464255,0.3,0.182867,0,0,0.606933,0.43373,0,NonInteractive
hsa:5328,D00533,0.002421,0.004843,0.002421,0.002421,0.007264,0.002421,0,0,0,0.002421,0.002421,0,0.004843,0.004843,0,0.002421,0,0.002421,0,0.090909,0.1,0,0.37365,0.505181,0.54266,0.4,0.104271,0,0,0.635697,0.503647,0,NonInteractive
hsa:5470,D00070,0,0,0,0.00133,0.005319,0.005319,0,0.00266,0.00133,0.00266,0.00266,0.00266,0,0.00133,0.00133,0.00133,0,0,0,0.272727,0.163636,0,0.36956,0.523862,0.680098,0.55,0.286105,0,0.5,0.636795,0.534936,0,NonInteractive
hsa:10188,D00187,0,0,0.002765,0.000922,0.008295,0.004608,0.001843,0,0.002765,0.000922,0.000922,0,0.000922,0.002765,0,0.001843,0.000922,0,0.000922,0.090909,0.390909,0,0.6663,0.515071,0.593816,0.2,0.218413,0,0,0.542946,0.567928,0,NonInteractive
hsa:7174,D00515,0,0,0,0.002404,0.005609,0.000801,0.000801,0,0,0.000801,0.002404,0.000801,0.002404,0.005609,0.000801,0,0.000801,0.000801,0.000801,0.090909,0.063636,0,0.48647,0.508465,0.875935,0.15,0.16816,0,0,0.219497,0.231378,0,NonInteractive
hsa:327,D00884,0,0,0.002736,0.004104,0.002736,0.002736,0.001368,0,0.001368,0.00684,0.00684,0.002736,0.001368,0.004104,0,0.001368,0.001368,0.001368,0.001368,0.181818,0.427273,0,0.521677,0.395834,0.731087,0.35,0.441346,0,0,0.5611,0.638623,1,NonInteractive
hsa:2045,D00298,0.001003,0.001003,0,0.001003,0.004012,0.002006,0.002006,0,0.001003,0.003009,0.004012,0.003009,0.004012,0.007021,0.001003,0.002006,0.001003,0,0,0.090909,0.572727,0,0.548112,0.515117,0.659802,0.1,0.370089,0,0,0.60734,0.768946,0,NonInteractive
hsa:63036,D03728,0.007463,0.003731,0.007463,0,0.003731,0,0,0,0,0,0.003731,0,0,0.003731,0.003731,0,0.003731,0,0.003731,0.181818,0.3,0.125,0.417645,0.446438,0.61666,0.55,0.334427,0.5,0,0.603782,0.603877,1,NonInteractive
hsa:9088,D00127,0.002331,0,0.006993,0,0.011655,0.002331,0,0,0,0,0.004662,0,0.004662,0.004662,0.002331,0.002331,0.004662,0,0,0.090909,0.109091,0.125,0.457443,0.621597,0.528554,0.5,0.138963,0,0.25,0.630261,0.550612,0,NonInteractive
hsa:8972,D03788,0,0,0.002694,0.001078,0.00431,0.00431,0.002694,0,0.000539,0.005388,0.003772,0.002155,0.002694,0.008082,0.003233,0.000539,0.001078,0.001616,0.001078,0.181818,0.190909,0.125,0.339928,0.676888,0.576928,0.55,0.248877,0,0,0.603827,0.530442,0,NonInteractive
hsa:3035,D00533,0,0,0,0,0.012821,0.002137,0.004274,0,0.002137,0,0,0,0,0,0,0,0,0,0,0.090909,0.1,0,0.37365,0.505181,0.54266,0.4,0.104271,0,0,0.635697,0.503647,0,NonInteractive
hsa:2232,D01264,0,0,0.005629,0,0.013133,0.003752,0,0,0,0.001876,0,0.001876,0.001876,0.001876,0.001876,0.001876,0.005629,0,0.001876,0.090909,0.236364,0,0.614837,0.60798,0.545719,0.45,0.243053,0,0,0.770442,0.694642,0,NonInteractive
hsa:1445,D03720,0,0,0,0.002227,0.008909,0.006682,0,0,0,0,0,0.002227,0.002227,0.008909,0,0.002227,0.002227,0,0,0.090909,0.2,0,0.623801,0.426349,0,0.65,0.226926,0,0.25,0.733485,0.645888,0,NonInteractive
hsa:6240,D00218,0.003793,0,0.001264,0.001264,0.00885,0.002528,0.001264,0.001264,0.003793,0.001264,0.001264,0.001264,0.002528,0.005057,0.001264,0,0.001264,0,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,NonInteractive
hsa:53938,D00650,0,0,0.006098,0,0.006098,0,0,0,0,0.006098,0.018293,0,0,0,0,0,0,0,0,0.090909,0.118182,0.25,0.379557,0.393476,0.393006,0.5,0.154695,0,0,0.649722,0.586773,0,NonInteractive
hsa:6713,D03350,0,0,0,0,0.012216,0.012216,0.001745,0,0,0.00349,0.001745,0,0.001745,0.00349,0,0,0,0,0,0.090909,0.227273,0,0.597117,0.426349,0,0.5,0.309641,0,0.5,0.674883,0.558695,0,NonInteractive
hsa:2548,D03773,0,0,0.003155,0.002103,0.007361,0.009464,0.001052,0,0.001052,0.003155,0.002103,0.001052,0.002103,0.003155,0.002103,0,0,0.001052,0.001052,0.272727,0.236364,0,0.417084,0.43768,0.674433,0.45,0.262577,0,0,0.561385,0.536162,0,NonInteractive
hsa:4921,D00120,0.001171,0.002342,0,0.001171,0.003513,0.005855,0.004684,0,0.003513,0,0,0.001171,0.002342,0.002342,0.002342,0.001171,0.001171,0,0,0.181818,0.145455,0.125,0.512418,0.428807,0.471479,0.5,0.172415,0,0,0.713547,0.544274,0,NonInteractive
hsa:50,D00622,0.001284,0.001284,0,0.001284,0.007702,0.001284,0.001284,0,0,0.001284,0.001284,0.001284,0.002567,0.006418,0.001284,0,0.002567,0,0,0.181818,0.409091,0,0.452364,0.435538,0.692052,0.35,0.391182,0,0,0.498511,0.57894,0,NonInteractive
hsa:635,D01240,0.002469,0,0.004938,0,0.007407,0.009877,0,0,0,0.009877,0.007407,0,0,0.002469,0.002469,0,0.002469,0,0,0.090909,0.663636,0,0.556158,0.473102,0.677429,0.1,0.476053,0,0,0.62315,0.797811,0,NonInteractive
hsa:4190,D00364,0,0,0.002849,0,0.002849,0.002849,0.002849,0,0.002849,0,0.005698,0,0,0.002849,0,0,0,0,0,0.090909,0.2,0,0.617992,0.426349,0,0.4,0.195372,0,0.25,0.66443,0.559691,0,NonInteractive
hsa:3141,D03012,0,0.001379,0,0,0.008276,0.001379,0.001379,0.001379,0,0.004138,0.001379,0,0,0.001379,0,0,0,0,0,0.090909,0.381818,0.125,0.280755,0.760716,0.493245,0.45,0.300733,0,0,0.598027,0.590782,0,NonInteractive
hsa:23436,D00294,0.007435,0,0.007435,0,0,0,0,0,0,0,0.003717,0,0,0,0.003717,0,0.007435,0,0.003717,0.090909,0.054545,0.125,0.610881,0.426349,0,0.3,0.044778,0,0,0.505335,0.436864,0,NonInteractive
hsa:5322,D02110,0.007299,0,0.014599,0,0.014599,0.007299,0,0,0,0.007299,0,0,0,0.014599,0,0.007299,0.007299,0,0,0.181818,0.136364,0,0.616773,0.426349,0,0.45,0.172415,0,0,0.639339,0.558169,0,NonInteractive
hsa:5444,D03798,0.002825,0,0,0,0.011299,0.002825,0.00565,0,0,0.002825,0.002825,0.002825,0,0.008475,0,0,0,0,0,0.090909,0.1,0,0.473639,0.512462,0.554793,0.5,0.151325,0,0,0.672336,0.563253,0,NonInteractive
hsa:7297,D02731,0,0,0.00253,0.003373,0.005059,0.00253,0.005059,0,0.001686,0.000843,0.003373,0.001686,0,0.005059,0,0.000843,0.001686,0.00253,0.000843,0.090909,0.290909,0.125,0.554619,0.714635,0.632614,0.45,0.258454,0,0.25,0.67329,0.62331,0,NonInteractive
hsa:63036,D00414,0.007463,0.003731,0.007463,0,0.003731,0,0,0,0,0,0.003731,0,0,0.003731,0.003731,0,0.003731,0,0.003731,0.090909,0.1,0.125,0.393521,0.675239,0.440048,0.25,0.086331,0,0,0.565666,0.423454,0,NonInteractive
